timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1726214392577,2935,第87条请求,200,OK,线程组 1-1,text,true,,772,651,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=a894d282-3676-45b8-88d5-a3f34810534a&t=1726214392576,2934,0,1
1726214395514,1654,第88条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,554,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=f5c339a4-c654-42a3-9661-b4f0f2de63b3&t=1726214395514,1653,0,1
1726214397172,2006,第89条请求,200,OK,线程组 1-1,text,true,,433,567,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=e8ca4615-3f3a-47e0-9041-ce1be12b525b&t=1726214397171,2006,0,1
1726214399180,3163,第90条请求,200,OK,线程组 1-1,text,true,,500,591,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=09c302c1-fe20-4b78-88a7-754f10ba694f&t=1726214399180,3162,0,1
1726214402348,2140,第91条请求,200,OK,线程组 1-1,text,true,,362,774,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=c70b3640-258a-47ec-96dc-e6fad6ec9b06&t=1726214402347,2140,0,1
1726214404492,5443,第92条请求,200,OK,线程组 1-1,text,true,,1492,599,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=dfdb970f-18b0-42c9-a663-b2af390dfaac&t=1726214404491,5442,0,1
1726214409938,3529,第93条请求,200,OK,线程组 1-1,text,true,,768,581,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=f7151cd1-5edf-4eed-bcdf-43a1d7b3ec92&t=1726214409937,3529,0,1
1726214413471,1976,第94条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,580,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=2f684581-7514-406c-8fc2-0c34bd15a037&t=1726214413470,1976,0,1
1726214415450,2248,第95条请求,200,OK,线程组 1-1,text,true,,528,595,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=3d232dc0-ef9b-4147-a429-3222c5714e24&t=1726214415450,2248,0,1
1726214417701,2454,第96条请求,200,OK,线程组 1-1,text,true,,456,589,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=3f3514c6-e82a-4056-b638-72ec2242a093&t=1726214417701,2453,0,1
1726214420158,2240,第97条请求,200,OK,线程组 1-1,text,true,,516,588,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=67d385a6-8c25-4c05-bf3c-47f97450a81d&t=1726214420158,2239,0,1
1726214422401,2089,第98条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,627,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=b69dc6ac-c407-40df-bd37-345a17cfd07a&t=1726214422401,2089,0,1
1726214424493,2663,第99条请求,200,OK,线程组 1-1,text,true,,614,586,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=ce0530c8-ee1e-4408-be12-85f5d888f54f&t=1726214424493,2662,0,1
1726214427158,2108,第100条请求,200,OK,线程组 1-1,text,true,,431,588,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=b1e92858-c097-486f-843e-2977d51b51fc&t=1726214427158,2107,0,1
1726214429267,2030,第101条请求,200,OK,线程组 1-1,text,true,,373,577,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=c0271564-761c-4eac-916e-fbde2bfff26d&t=1726214429267,2030,0,1
1726214431300,2542,第102条请求,200,OK,线程组 1-1,text,true,,528,575,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=2a2e2ce0-b734-4291-aef3-76103435e708&t=1726214431300,2541,0,1
1726214433846,2037,第103条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,627,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=9bb6dc80-633f-4dcd-8ac0-5a901e980f2c&t=1726214433845,2037,0,2
1726214435885,2623,第104条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,569,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=9e3421cf-107a-4df8-acc0-da9674ea5c88&t=1726214435885,2623,0,1
1726214438511,2093,第105条请求,200,OK,线程组 1-1,text,true,,437,638,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=60cb1ffb-4d4a-4481-86bb-31257745aadc&t=1726214438511,2092,0,1
1726214440607,4195,第106条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,573,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=fb6dfdb0-d5e2-4de7-bdb1-d65df61bd063&t=1726214440605,4194,0,1
1726214444805,2094,第107条请求,200,OK,线程组 1-1,text,true,,355,605,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=c54e05bd-5a01-4272-a906-6b2692ed8b24&t=1726214444804,2094,0,1
1726214446906,5243,第108条请求,200,OK,线程组 1-1,text,true,,1356,568,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=cb160f3a-27f8-4ce6-b1fc-6db6cf1af6f9&t=1726214446904,5243,0,1
1726214452152,2982,第109条请求,200,OK,线程组 1-1,text,true,,748,573,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=a761ca6c-fe10-481f-9311-e2eba47d0d1e&t=1726214452151,2981,0,1
1726214455135,2468,第110条请求,200,OK,线程组 1-1,text,true,,626,567,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=1837701f-d93e-4785-adba-fc9274132144&t=1726214455134,2467,0,1
1726214457607,2461,第111条请求,200,OK,线程组 1-1,text,true,,472,610,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=be3baa02-c99d-49d2-acd5-2d9725610e00&t=1726214457606,2461,0,2
1726214460071,2707,第112条请求,200,OK,线程组 1-1,text,true,,584,664,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=0609e3b0-7e6e-455d-8f79-c9b1616233c7&t=1726214460070,2706,0,2
1726214462781,3563,第113条请求,200,OK,线程组 1-1,text,true,,734,579,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=76c0f971-d9ff-4d6f-ba2d-6bce9fd01453&t=1726214462780,3562,0,1
1726214466348,2052,第114条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,553,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=19da02f7-83aa-4c6f-ae88-0dd6fb2ab80f&t=1726214466348,2052,0,1
1726214468404,5288,第115条请求,200,OK,线程组 1-1,text,true,,1718,585,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=e3db68c9-1adf-4598-bfd7-1d2ee0909693&t=1726214468404,5287,0,2
1726214473699,2266,第116条请求,200,OK,线程组 1-1,text,true,,534,663,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=c5f60f60-cea0-457e-a778-feb7f89ea560&t=1726214473697,2265,0,1
1726214475967,2929,第117条请求,200,OK,线程组 1-1,text,true,,640,635,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=6312805a-ae72-4d53-90f7-1dd23f7d0552&t=1726214475967,2928,0,1
1726214478901,1613,第118条请求,200,OK,线程组 1-1,text,true,,295,549,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=c9418550-ad8b-4d3f-a19f-f30b602b6836&t=1726214478901,1612,0,1
